2473, 2472, -2473, -2473, -2474, -2474, 2473, -2473, 2474, 2, -2471, 2474, 2474, -1, 2474, 3, 12365
1238, 1239, 1238, 1239, -1239, -2474, -2474, 1235, -1239, -1237, -1236, -2474, -1237, 2474, 2474, 1238, 11136
2474, -2474, 2473, 2473, -4, -2474, -2470, -2472, 2474, -1, 2, -2474, 2473, 2474, -2473, -2474, 14842
2473, 2474, 1239, 1854, 620, 2474, 2474, -617, 618, 1237, -1237, -1856, -1856, -1854, -1856, 2474, 6802
2474, -2474, 2474, 2474, -1237, 2474, -1237, 1236, -1238, 1236, 2474, -2474, 2472, -2, 2474, -2472, 8660
2474, -10, 4, -2474, -2, -6, -2474, -6, 8, 10, 9, 2474, 2474, -3, 10, 7, 4963
1235, -1234, 1239, 2474, 1236, 1240, 2474, 2473, 1237, 2474, -1237, -1238, 5, -2474, 2474, 2474, 3709
2474, 7, 2474, -2474, 4, -3, 6, -12, 8, 12, 12, -2474, -2474, -2474, 11, 6, 9896
1236, 2474, -2473, 2474, 1, 2474, 1238, 2474, 2473, 1238, -2474, 2473, -1237, -1237, -2474, 2473, 7421
2474, -1857, -617, -2474, 2472, -1236, -1237, 2474, 2, -619, -2473, 2474, -1855, -2474, 2474, 2474, 12368
2474, -1239, -1236, -1235, -2472, -1238, 2474, -2474, -1237, 2472, 2, 2474, -2474, -1237, 1238, 1239, 12368
11, -6, 2474, -4, 2474, 8, 11, -8, 11, -11, -7, 2474, -2474, -2, 3, 10, 2499
2474, 1650, -1650, 1650, -825, -1650, -2474, 2474, 2474, 1649, -2474, -2474, -1650, -2474, 824, 825, 13197
2474, 3, -5, 2474, -1, -3, -2474, -2474, -5, -2474, 2, 2474, -2474, -2474, 4, 2474, 12378
5, 6, -3, 2474, -2474, -4, -6, 6, 5, 6, 2474, 2, 6, -2474, -2474, 1, 7428
3, 2474, 3, -3, 3, 3, 1, 2, 2474, -3, 2, 3, -2474, -2474, -2474, -2474, 9898
1235, -2474, 2474, -2474, 2474, -2474, 2474, -2474, 1, 2474, -1238, 1239, 2474, 1237, 2474, 2473, 8660
5, 2474, 2474, -2, 5, -2474, -3, 2474, -2474, 2474, 3, 2474, 5, 5, -1, -4, 4952
3299, -1, 3, -3299, 3299, -3299, -2, -3299, -2, -3299, 3, -3, 3, -3299, -3299, 3, 19798
619, -2474, 1854, 1855, 2474, 2474, 1237, -1238, 1236, -2473, -2474, 1237, -2474, -2474, 1855, -620, 11753
3, 2474, 2472, 2474, -2474, 2471, -2, 2472, -2473, 2474, 2472, -2473, -2473, 1, 2474, -2474, 9895
1239, 2474, 1238, -1237, -2474, 1239, 2474, 2474, -1238, 2474, 1236, -1237, 1239, 1235, -2473, 2474, 6185
825, 1650, 824, -1649, -2474, 826, 2474, 824, -1650, -1650, 1650, -2474, 2474, -2474, 826, -2474, 12371
2, 2, 3, -4, 3, 3, -2474, 2474, -4, -4, 2474, 4, 1, 2474, 2474, 2474, 2481
4, -2, 6, 2474, 7, 2474, 8, 8, -8, 2474, 5, 1, -4, -2474, -2474, -2474, 7427
1236, 1240, -1238, -1235, 1239, 2474, 1238, -2474, 1237, 2, -2472, 1234, -2474, 2474, -2474, 2474, 9893
3, -5, 2474, 2474, 4, -6, 2474, 2474, 6, 2474, -5, 2, 2474, 2, 6, 1, 9
1, -2473, 2474, 1238, -1239, -2474, -1235, -2473, 2474, 2474, 2474, 1237, -1237, 2474, 1239, 1238, 8657
2474, -6, 2474, -5, 4, -1, 7, -4, -6, -7, -7, -6, 5, -2474, -6, 2, 2514
2474, 2474, 4, 3, -6, 2474, -1, -6, 6, 2474, -5, 2474, 2, 6, -2474, 6, 2485
2469, -2473, 2474, 2471, -2473, -1, -2474, 2473, -2472, -2470, -2473, -4, -2474, -2474, -2474, 2, 19788
2474, -2474, -1237, 2474, 1239, -2474, -2471, -3, 2471, 1235, -1238, 1236, -1237, -2473, -1239, 2474, 12372
4, 4, 6, -7, -1, -2474, 8, -5, 2, 7, -8, -8, -8, 2474, 2474, 2474, 2502
2471, -2472, -4, -2474, 2474, -2473, 2473, 2, 2469, 2474, 2471, 2474, 2468, -2474, -2473, 3, 9896
2470, 2474, 4, 2474, -2473, 2473, 2472, -2471, -2473, -2474, 2470, -1, -2472, 2474, 2, 2473, 9890
3299, -3299, -3299, -1, -2, 3, -3, 3299, -2, -3, -3299, -3, -2, 3299, 3, 3299, 9909
2472, 2472, 2472, 2474, 2471, -2469, -4, -2, -3, -2474, -2468, -2474, 2474, -2472, 2474, 2474, 9892
2474, 1856, 619, -2474, 2474, -2473, 2474, 2474, -1856, 1856, 618, -1855, 2474, -1855, -1237, 1237, 9276
2474, 1, 2474, 2473, -2473, -2473, -2473, 2, 2474, -2472, -2473, 2473, 2473, 2474, 3, 2471, 9890
1650, -2474, -825, -1649, 1650, 1650, 2474, 2474, 2474, -1650, -2474, -2474, 2474, -825, 824, 1650, 9897
8, 9, 8, -9, -2, 1979, 1979, -1979, 8, 8, 7, -6, 3, -4, 9, 5, 1989
2474, -11, 2474, -2, -2474, -7, -9, -4, 2474, -2474, -6, 3, -11, -11, 11, 8, 4996
826, 1650, 1649, -2474, -1650, -1650, 2474, -2473, -1650, -1649, -824, 1648, 2474, 826, 1650, 825, 9896
563, 564, -1130, 1130, 2474, -564, -1129, 2474, -1129, 1130, -2474, 1129, 2474, 2474, 1130, 1130, 4733
3, 3, 2, 3, -2474, 2474, -3, 3, 2, 2474, -1, -2474, 2474, -3, 3, 2, 4951
2474, 2472, -2474, -2471, 2472, 2474, -4, 2470, -2468, -2471, 2469, 2474, 2, 2471, 2474, -3, 7417
1235, 1237, -2474, -2474, -2474, 1240, -1236, 1239, 1240, 1237, 1239, 2474, -2474, -1239, 1234, -1238, 11135
2474, -2474, 9, 2474, 2474, 2474, -3, 4, 2474, -2474, 2, -8, 2474, -10, -4, -7, 4968
2472, 1, 2470, 2474, 2471, -2474, -2474, -2474, 4, 2474, -2472, -2473, 2473, 2, -2474, 2471, 12367
2474, 2474, -2, -5, 1, -2474, 2474, 2474, -1, -2474, -5, -2474, 4, 4, 2474, 2474, 7429
2472, 1238, -2474, -2474, -1237, -1235, -2473, 2474, 1239, -2472, -1239, -1236, -2472, 1238, -2474, 2, 17312
2474, -7, -7, 2474, -7, -4, 1, 2474, 2474, 7, -7, 6, -4, 2474, -2, 2474, 30
2472, -1236, 2474, 2474, -2473, 2472, -2474, -1235, -1239, -1237, 2, -1238, -2474, -2474, 2472, 1239, 13606
1977, -1977, 1979, 4, 1979, -1977, 1973, -3, 1976, 1977, -2, -1979, 1979, -1974, 1977, 1979, 5933
2473, 2474, 2474, -2472, -1239, -1237, 1235, -2474, 2473, 2474, -2474, -1239, 2474, -1237, 1237, 1, 9898
3299, 3299, 3298, -1, -3298, 3298, -3299, -3299, 3298, -3298, 3299, 3299, -3297, -2, -3299, 3299, 16494
3299, 3, 3299, -3299, -3299, -3, -1, -3299, -3299, 3, 3299, -2, -1, -3299, -3299, 2, 19797
2474, 2474, -3, -3, 2474, -2, 2, -3, -3, -1, -2474, 2474, -2474, 2474, -2474, 2474, 7433
1239, -1235, -1239, 1238, -1236, -2474, 1237, 2474, -2474, -1239, -1238, -2474, 1237, -2474, 2474, 2474, 13609
6, -2474, -2474, 2, -6, -8, 2474, -3, 5, -4, -8, -6, 7, 7, -2474, 2474, 7447
8, 2, 8, 7, 6, 7, 1979, -4, 1979, -8, -1979, -5, 1979, 8, 3, 1979, 1986
5, 8, -4, 2474, -2474, 9, -2474, 9, -3, 10, 2474, 2474, 2474, 6, 12, 9, 4942
5, -7, -2474, -8, 2474, 2474, 2474, 2474, -2474, -2474, 2474, 4, -2, 3, 2474, -6, 7435
2474, -5, 2474, 2474, -3, -2474, -2474, -8, -7, -5, 2474, -6, -6, 2474, 4, -2, 4980
2473, -2, 2474, -2474, -2474, -2473, 1, -2473, -2472, -2474, -2470, 2474, -2474, 2472, -3, -2473, 19788
2474, -1233, 1236, 2474, 1234, -1235, 1235, -2474, 1229, -2474, -2474, -2474, 2474, -2474, -2474, -1, 14849
2474, 2474, -2474, -2474, -2473, -2471, 2474, -2472, -3, 2, 1, -2474, -2470, 2474, 2473, 2472, 14837
825, -2474, 2474, -1650, -1650, 1650, -2474, -824, -2472, 1650, 826, -2474, 2474, 1649, -1652, 1648, 13196
1, 2473, 1238, -1236, 2474, -2474, 1237, -1238, 2473, 2474, -2473, -2473, -2473, -1237, 2474, 2474, 11130
17, 1979, -7, -10, 5, 6, 16, 11, 21, 1979, 14, 15, -8, 1979, 1979, 16, 3
2474, -2472, 3, 2473, -2473, 2474, -2474, -2474, 2474, -2474, -2471, -2471, -2, 2474, 1, -2473, 17310
3, -2474, 5, -2474, -1, 2, 4, -2474, 2474, 2474, -2474, 5, -2474, -2474, 2474, 3, 14839
1, 2474, -2474, -2474, 2, 2473, -2472, -2474, -2474, 2473, 2474, 2473, -2473, -2470, 4, 2474, 14837
2473, -2471, -2474, 2473, -2473, 2473, 2471, 2474, 2473, 2472, 2, 1, -2473, -2474, -2473, 3, 12364
2473, 2474, -1238, 1239, -1237, -2474, 1238, 1239, -2474, -1235, 1239, 2474, -1237, 1238, -1239, -1236, 9896
2, -4, -1975, 1977, -1971, -1978, 1979, 1979, -1, 1979, 1976, -1978, 1979, -1979, -1979, 1979, 9886
3, -2, 2474, -2474, -2474, -2474, 2474, -3, -2, 3, 1, -2474, 3, 2474, 2474, -3, 9902
2469, 2472, -2470, 2472, 2474, 4, 2472, 2471, 2, 3, 2474, -2471, 2474, -2474, -2474, 2474, 7415
2474, 2474, 2474, 2473, 2470, -4, 2473, 2474, 2474, -2, -2474, 2472, -2473, -2472, 2473, 1, 4951
2, -2472, 2474, -2473, 2474, -2473, 3, 2473, 1, 2473, 2473, -2471, 2471, -2474, -2472, 2474, 12361
2473, -2473, -1237, 2472, -2474, 2474, 2474, -2474, -2472, 2474, -2474, 1235, -1, 1239, -2474, 1237, 13605
2474, 2471, 2473, -2474, -2474, 2473, 3, 2474, 2474, 2474, -2474, -2, 2474, 1, 2474, 2472, 4950
2474, -2474, 3, 3, 5, 2, -2474, -4, -2474, 6, -2474, -4, -6, 5, 2474, 6, 9902
1976, 1979, 4, -1979, -1977, -1976, 1979, 1975, 3, 1977, 2, 1979, -1976, 1974, 1979, 1979, 5929
2474, 2474, 2474, -1, 2474, 1237, 1238, -1236, -2474, 1238, -1254, 1234, -1237, 2474, 2471, 2474, 3730
2, -7, 4, 7, 6, 2474, -2474, -7, -2474, -2474, 4, -2474, 1, 7, -4, 2474, 9906
2473, -2472, -2470, 2472, 2, -2473, -4, 2474, -2472, -2473, -1, -2474, 2474, 2472, -2473, -2473, 17311
2474, -2474, -2472, -2474, 825, 2474, -823, 2474, 1646, 2474, 1648, 2474, -2472, -826, 1649, -824, 9892
2470, -2470, -2471, -2472, 2469, 2, 2474, 2474, 2474, 2472, -2474, 2474, -4, 3, 2474, 2474, 7417
825, 2473, -2474, 2474, 1649, 1649, -2474, -2474, 825, -1650, -1650, -824, -1650, -1650, -2474, 2474, 14846
1240, 1238, 1240, -2474, 2474, -2473, -1, 1240, 1236, -2474, 2474, -1236, -1240, -2473, 2474, 1234, 9897
1237, -2474, 2474, 1235, 2471, 2473, -2474, 2474, -2471, 2470, -3, 1238, 2474, 1236, 2474, -2474, 7422
2473, 2474, 4, -2473, -2474, 2470, -2474, -2474, 2472, -2473, 2474, -2474, 1, 2, 2473, 2473, 12368
990, 2, -1976, 990, 1976, 1979, 991, -1976, 1976, 1976, 1979, 1979, 988, 987, 1979, -989, 2963
2474, 2472, -2474, 2474, -2473, 2474, 2473, 2473, -2471, 1, 3, 2474, -2, -2473, 2473, 2474, 7419
2474, 2474, 3, -2, -2474, -2474, 2, -2474, -3, -3, 2474, -3, -1, 2474, -2474, 2474, 9904
2473, 2474, -1855, -2474, 1237, 1236, -2474, -619, 2473, -2474, -1237, 618, -1238, -2474, 2474, 2474, 12371
1979, -9, 1979, -9, 8, -4, -7, -6, -1979, 8, 8, 5, 1979, 8, 6, -3, 2005
4, 2474, 2474, 1236, -2472, 1234, -1238, 1237, 1236, -1235, -2474, 2474, -2474, 2469, -2474, 1239, 9894
3, -4, 2, -2474, -2474, 2474, 5, -2474, -5, 1, -5, 2474, 6, 6, 2474, 5, 7429
1854, -618, -1236, -2474, -1241, -2474, 620, 2474, 2474, 1856, -1854, 1236, -1235, 1239, -2474, -2474, 13606
824, -2474, -2474, -1650, -1647, 827, -1651, -2474, 1650, -1651, -2474, -1650, 1651, 1651, -823, -2474, 18968
2474, -4, -5, 2, 2474, 3, 5, -2474, -5, -2474, -1, -4, 2474, -2474, 3, 2474, 7435
1239, -1239, -2474, 1239, 1239, -1237, -1239, -2474, 2474, 1238, 3, 2, -1, 2474, -1238, -2474, 11136
2474, -2474, -2474, -1237, 1239, -2472, -1238, -1236, 2474, -1235, 2474, 2474, -1239, -1239, -2, 2474, 12372
3, -6, -4, -5, -9, 8, 2474, 2474, -2474, -2474, -7, 6, 2, -7, 8, 2474, 4976
2470, -2472, 2, -2471, -2474, 2470, 3, -2469, -2473, -2470, -2472, 4, 2474, 2474, 2474, 2472, 14827
8, -7, 4, -6, -8, -7, -5, 2474, 3, 7, 8, -2474, -2474, 2474, 2, -2474, 7445
825, -1649, -1650, 2474, -2474, -1649, -1649, -1650, 1650, -826, 2474, -1649, -1650, 1648, 824, 825, 12372
2473, -2, -2473, 2474, -2473, -2474, -2473, 2474, -2471, -2472, 3, -2471, 2473, -1, 2472, 2472, 14836
2474, 2, -2472, -2472, 2471, 1, 2474, 2473, -2473, -2474, 2473, -2474, 2472, -2474, -2471, 2472, 14836
6, 2474, -4, -7, 9, -2474, 9, 2474, -9, -9, 2474, -3, 5, 8, 2474, -6, 2500
826, -1650, -2474, -1650, -2474, 1650, 2474, -1650, 2474, 1649, -1650, 2474, -1650, -825, -824, -824, 13197
2474, 2474, -2474, 2472, 2474, 2, -2472, 4, -2474, -2474, 2469, 2471, -2474, -2470, 3, -2474, 14838
2474, 4, -5, -6, -2474, 2474, -2474, 2, 2474, -6, -2474, 5, -6, 3, 1, 2474, 7438
1240, -4, -1236, 1238, -1240, -2474, -2474, -2474, -1235, -1233, 2474, -2474, -1236, 2469, 2474, 2474, 13607
2474, -2474, -1650, -1651, 824, -825, -2474, -823, 2474, -1651, 1651, -2474, 2474, 2474, -1651, 1649, 13199
2470, 1236, 2474, -1237, 2471, -2474, 2473, 2474, 3, 2474, 1238, 2474, -1237, -1238, -2474, 1235, 6186
3299, 3299, 3299, 3299, -1652, -3299, -3299, 1645, 1646, 3299, -3299, 3299, 1651, -1647, 1646, 3299, 9904
2474, -1237, 2474, -3, -2474, 1237, -2471, 1236, -2474, -2474, -1238, -2474, 1235, 2470, -1238, -2474, 16083
2473, 2472, -2474, -2, 2473, -2474, -2474, -2473, -2470, 2474, 2473, -2474, 2474, 2474, 2474, 1, 12367
2474, 6, -4, 2474, -5, 1, -2474, 3, 2474, -4, -6, -5, 6, 2, -2474, 5, 4965
2, -2471, -2472, -2472, 2468, 2469, 2470, 3, 2474, 2474, 2472, 2474, 2474, 2474, -4, -2474, 7419
8, -2474, -2474, 3, -2, 2474, 8, -4, -8, -5, 2474, -2474, 7, -8, 2474, 6, 7439
2474, 2474, 2474, -1239, -2474, 4, -2474, 1236, -2474, -1235, -1237, 2473, 2474, -2469, 1234, 2474, 11128
1, 2472, -1238, 2474, -2474, -2474, -1237, -1235, 2474, -2474, -2474, -1236, -2474, 2474, 2472, -2474, 17317
2473, -2474, 2473, -2473, 2473, -2471, 2474, -3, -1, -2474, 2474, -2, 2473, 2474, 2472, 2474, 7424
2474, 2474, -2474, -2472, -1, -1237, -1235, -2474, 2474, 2474, 2474, -2474, 1238, -1238, 1237, 2474, 11131
1239, -2474, 2474, -2472, -2474, 2474, -2474, 1238, 1235, 2474, -2472, -2472, -1236, -1237, 2, -2474, 17311
1649, 2474, 2474, 1649, 2474, -2474, 825, -1650, -2473, -2474, -824, 826, 2474, 2474, -1649, 1648, 9070
4, 10, -8, 2474, -7, 3, 2474, -2474, 2474, 6, 11, -5, 2474, 2474, 11, 2474, 2480
2471, 2474, 2474, 2474, 2473, -2474, -2472, 1, 2472, 2470, 2, -2472, 2474, 2473, -2473, -2474, 9891
4, -2474, -2472, 2474, 3, -2471, -2472, -2469, 2, 2472, -2474, 2471, 2471, -2470, 2472, 2472, 14828
3299, 5, -3299, -3299, -3299, 4, -3299, 5, -3, -3299, 3299, -3299, 3299, -2, 3, 4, 19793
2471, 2, -2473, 2473, -1, -2472, -2473, -2473, -2474, -2474, 2474, -2474, -2474, -2474, -3, -2473, 22264
2471, 1239, -2474, 1236, -2474, -2474, -1237, 2474, 2474, 2474, -2473, 1235, 3, 1238, -2474, -2472, 13604
2473, 2473, -2473, 2474, 2474, 1, 2472, 2474, -2474, -2, 4, -2470, -2473, 2474, -2474, -2474, 12366
4, 2474, 7, -2, -7, -1, 2474, -6, 2474, -7, -2474, -4, -2474, 2474, 5, 2474, 4967
1236, -2474, -1856, -1237, 1856, 2474, 2474, -619, 618, -2473, -1856, 1238, 1855, 2474, -2474, 1238, 10515
1236, 2, -1237, -2474, -2471, 2472, 1239, -2474, -2474, -1238, -2474, -2474, 2474, 2474, 1235, 1238, 14842
2, 2474, 2472, -2474, 1, -2471, -2473, -2474, 2474, 2473, 2472, -2474, -2, 2474, -2473, 2473, 12367
2474, 2473, 2472, -2, -2474, 2471, -2473, -2471, -3, -1, -2474, -2472, 2473, -2474, -2474, 2472, 14844
2474, 3, -2474, -2474, 2474, 4, -2474, -2474, -2, -4, 2474, 2474, 1, -5, 3, 5, 9901
1239, 2474, -1239, -2473, -1237, 1236, 1239, 1235, 1239, 1237, 2474, 1238, -1238, 1239, -1238, -2474, 7425
1239, -1239, -2474, 1238, -2474, -4, 2474, -2474, 1236, -2469, -1235, -1234, -1236, 1238, -2469, 1237, 14835
6, 6, -5, -4, -2474, -2, 5, -2474, -1, -6, 2474, 2474, -6, -6, -2474, 3, 7445
2470, 2474, 2474, -2473, 2474, -2473, -2472, -2473, -2474, 2472, -2474, -1, -2, -4, -2474, 2474, 14846
2474, -1856, 1237, 2474, 619, 1856, -1856, 617, 2474, -2474, -1856, -1854, -1236, -2474, -2474, 2474, 13607
3299, 4, -3, 3299, -5, 5, 3299, -3299, -3299, 4, -3299, 3299, -3299, 3, -2, 4, 13200
1238, -1236, -2474, 1237, -1855, -1856, 2474, -619, -1856, 618, 2474, 1855, 1237, -1856, -2474, -2474, 14226
2474, 2474, 2470, -2472, 2474, -2473, -2473, -2473, 2474, -2474, -1, -2, 4, -2474, -2474, 2474, 14842
6, -7, -2474, -6, -2474, 1, -2474, 2474, -2474, 2474, 2474, 4, 2, -6, 7, 4, 9907
2474, -2474, -2474, 1, -3, 2474, 2, 3, -3, 2, -3, -2474, -2474, 2, -3, 2474, 9904
1979, 1979, -1979, 988, -1482, 990, 1979, 1484, 1484, 495, 1483, 1483, 991, 1979, -496, 989, 1978
2474, -2474, -2474, 6, -2474, 2, -4, -5, -6, -3, 2474, 1, -6, -2474, 2474, -2474, 12387
824, 2474, -2474, -2474, -824, -1650, 2474, -1650, -1650, 2474, 2474, 825, 1649, -2474, 2474, 826, 10722
11, -11, -2474, 11, -3, 11, -6, 2474, -10, -7, 4, 8, 2, -11, -2474, 9, 4983
2474, -2474, 1235, -1856, -2474, -1855, 1238, -1236, 1856, -619, 618, -1239, 1855, 2474, 1237, -2474, 11753
7, -2474, -2474, 7, 7, -7, 2474, 4, 2474, 2, 2474, -2474, -4, -5, 3, 2474, 7428
1979, 1321, 663, -1979, 1979, -659, 662, -1978, 1320, -1316, 1321, 1979, 1979, 659, -658, -1979, 6590
1979, -3, 988, 1979, 1979, 1979, 1978, 992, -1979, -990, 988, -1979, 1, 989, 1978, 1978, 2972
1649, -826, 2474, -823, -2474, -1650, 2474, 1648, -2474, 2474, -824, -1650, -1650, 2474, 825, 2474, 9898
2473, -2474, 1649, 2472, 824, 825, 2474, -2474, -2474, 1650, -2474, 2472, 826, -2, -1648, 2472, 9072
2472, -2, -2474, -2472, -2472, -3, 2474, -2473, 2473, 2471, -2472, -2474, 1, 2474, -2473, 2474, 14841
1979, -5, 3, 5, -4, 5, 3, -4, 5, -4, 1979, 4, 1979, -1, 1979, 2, 12
1, -2474, -2472, -2473, -2, -2474, 2472, 2474, -2473, -2474, 2473, 2473, 2474, 2474, -2, -2473, 14843
2474, -2473, 2474, -2474, 2473, -2474, 2473, 2474, 2473, -2472, 2, 2474, -1, 2473, 2, -2474, 9894
3, 4, -2474, 4, 1, -2474, -2474, -4, 2, -2474, 2474, 4, -2474, 2, 4, -2474, 14843
2473, -2471, -2474, -2, -2473, -2473, -2474, -2471, 2472, -1, -2472, 2474, 2472, -2474, -2474, -2473, 22258
2474, 1238, -2474, -1237, 1239, -2474, 2472, -2473, -1236, 1239, -1235, 2474, 1239, 1238, 2474, 2, 8655
3299, 3298, -3299, -3298, -3298, -3299, 3298, 3299, 2, 3298, -3296, 3299, 3297, -3299, -3298, 1, 19788
2472, -2474, -1, 2474, 2474, -3, -2473, 2472, 2474, -2472, 2, 2474, 2474, -2474, -2474, -2471, 12368
2471, 2471, -1236, -1235, -2474, 2474, -2474, -1237, -2474, 2474, -2474, 2474, 3, -1238, 1237, 1237, 12368
6, -5, 10, 10, -2474, -2474, 2474, 10, -3, 10, -2474, -10, -2, 6, -9, -5, 7444
6, -6, -4, -2474, -2474, 5, 2474, 2474, -2, 8, -7, 2474, -2474, 5, 3, 8, 7431
3, -2474, -2474, -2474, -2, 2472, -2471, 2473, -2473, -2474, -1, 2473, -2474, 2474, -2472, -2474, 19789
494, -496, -989, -2474, 2474, -2474, -1980, 1979, -1485, 2474, 2474, -1980, -495, -1980, 1978, -2474, 14353
2471, -2474, 2473, -2473, -2473, 2473, -2471, 2474, 2474, -2474, 1, 2, 2472, -2471, 2473, 2474, 12362
2474, -2474, -1240, 2474, 1238, -2474, 2474, -2474, 2474, -1237, -3, 2474, -1234, -2474, 1235, 1236, 11136
14, -10, 1979, 6, 2, -9, 14, 14, 7, -3, 1979, 13, 15, 1979, 1979, 8, 6
1243, 2474, -1231, -2474, -2474, -2474, -2474, 9, 1239, 2469, 2474, -1241, 1230, 2474, 2474, 2474, 9898
2474, -4, -2474, -2474, -2474, -2474, -2, 2474, -2474, 2474, -2474, -7, 4, -6, -1, 7, 14856
8, -3, 9, -2474, -9, -2474, 6, 2474, 9, 9, 2474, -2, 5, -4, 2474, 2474, 4955
1978, -662, -1319, -660, -1979, 1979, -662, 1979, 1979, 1979, -661, 1317, 658, 1318, 1319, 1979, 3964
2474, 2474, 1, 2473, -2470, -2473, -2, -2474, -2474, 2, 2473, 2474, -2474, -2473, -2474, 2474, 14840
1235, -1237, 2474, -2474, -1238, -1240, -1240, 2474, -1240, -1234, -2474, 2474, -1239, -1236, 2474, 1237, 12378
1979, 1978, -1320, -658, 662, 1319, 1979, 1979, 660, -1979, -661, 1979, 1321, 659, 1979, -1979, 4618
2473, 1235, -2474, 1239, 2474, 2474, -1236, 2474, -1, 2473, 2474, 2473, -2474, 2474, 2473, 1237, 3711
2474, 2474, -1238, 1856, -1236, -619, 2474, -1856, -618, -2474, 2474, 1856, 1855, -1856, 1856, -1237, 8660
8, 4, -3, 8, 7, 2, -6, -2474, -2474, 8, -2474, -8, 5, 8, 2474, -8, 7437
2472, 2470, 2474, -3, 2473, 2474, 2472, 2473, 2474, 2474, -1, 2, 2474, 2473, -2472, 2474, 2
